Reservation_ID,Customer_ID,Vehicle_ID,Vehicle_Class,Booking_TS,Pickup_TS,Return_TS,City,Payment,Odo_Start,Odo_End,Fuel_Level,GPS_Lat,GPS_Lon,Max_Speed_kmh,Harsh_Events,Damage_Flag,Rate,Promo_Code,GST_Amount,Total_Amount,Rate_Plan,Driver_License,Notes,Customer_Feedback
RES-01970,C7118,car-05,SUV,2026-02-10 05:03,10-02-2026 13:03,2026-02-16 19:03,Delhi,upi,"19,149 km",20462,0.20,21.75,80.78,154 kmh,5,0,"₹ 3,000 /day",,150.0,3150.0,premium,DL12345,scratch on door,good service
RES-01971,C7150, CAR-09,Compact,2026-02-01 10:20,01-02-2026 18:20,2026-02-04 17:20,bangalore,wallet,49286km,"49,375km",11 %,12.3629,85.124364,88,0,0,₹3000/day,BOGUS99,150.0,3150.0,eco,INVALID,scratch on door,
RES-01972,C9596,CAR 21,Luxury,2026-03-01 07:03,01-03-2026 18:03,2026-03-03 05:03,HYD,wallet,"13,435 km","13,523 km",62%,22.3114,76.72,128 kmh,3,0,1000,DISC15,50.0,1050.0,eco,DL12345,scratch on door,
RES-01973,C4851, CAR-07,Luxury,2026-02-18 19:13,2026-02-21 18:13:00,2026-02-23 05:13,delhi,card,23130,22928km,0.4,22.291876,75.02,93,3,0,₹2500/day,DISC15,125.0,2625.0,premium,,,
RES-01974,C8835,CAR-28 ,Economy,2026-03-10 16:23,2026-03-12 00:23:00,2026-03-14 03:23,CHENNAI,upi,26621km,"28,415 km",47%,16.95,83.9457,134 kmh,0,0,1500,SAVE10,,1575.0,premium,,scratch on door,email test@gmail.com
RES-01975,C8085,car-16,Compact,2025-12-30 21:06,01/01/2026 20:06,2026-01-02 06:06,Mumbai,wallet,"19,257km",19812,0.97,21.47,84.705876,136 kmh,0,0,"₹ 1,500 /day",,,1575.0,eco,DL12345,Contact Rahul 9876543210,good service
RES-01976,C4446,CAR-19 ,SUV,2026-04-01 01:44,2026-04-01 19:44:00,2026-04-09 05:44,Delhi,upi,"31,050 km","32,096km",0.8,16.807422,74.149826,158 kmh,2,0,1200,,60.0,1260.0,standard,INVALID,Contact Rahul 9876543210,email test@gmail.com
RES-01977,C7161,CAR 20,Compact,2026-03-10 17:20,2026-03-13 04:20,2026-03-17 13:20,Delhi,card,51630km,52730,0.5,26.03,84.743402,70,5,0,1200,SAVE10,60.0,1260.0,premium,,,email test@gmail.com
RES-01978,C3305,car-02,Compact,2026-02-28 11:39,2026-03-02 07:39,2026-03-08 03:39,Kolkata,UPI,48742km,50424km,92 %,17.437871,76.721558,180 kmh,1,0,3000,DISC15,,3150.0,eco,DL12345,scratch on door,email test@gmail.com
RES-01979,C4734,car-25,SUV,2026-03-14 02:16,2026/03/15 03:16,2026-03-21 20:16,Delhi,upi,"7,795km","7,824 km",65%,24.1771,79.1284,137 kmh,1,1,₹ 800 /day,DISC15,,840.0,eco,DL12345,scratch on door,email test@gmail.com
RES-01980,C1148,CAR-26 ,SUV,2026-02-07 19:42,2026/02/08 15:42,2026-02-14 09:42,Delhi,Card,"101,850km","103,572km",0.7,26.9362,78.9,94,1,1,₹2000/day,BOGUS99,100.0,2100.0,standard,INVALID,,
RES-01981,C6301,CAR 14,Economy,2026-02-02 13:21,2026-02-04 22:21,2026-02-05 16:21,Mumbai,UPI,"49,355 km","51,005 km",0.93,22.469667,77.62,78,6,0,1500,,,1575.0,premium,,scratch on door,good service
RES-01982,C3535,CAR-06 ,Compact,2026-01-02 20:45,2026-01-04 00:45:00,2026-01-06 18:45,mumbai,card,"57,469km",58898km,85%,14.8114,74.5299,166 kmh,6,0,1500/day,,75.0,1575.0,eco,,,
RES-01983,C1553,CAR-13 ,SUV,2026-02-26 21:13,2026-03-01 14:13,2026-03-06 04:13,kolkata,UPI,"21,123 km","21,585 km",0.8,17.6169,75.8,63,3,0,2500/day,SAVE10,125.0,2625.0,standard,INVALID,,email test@gmail.com
RES-01984,C1566,CAR 11,SUV,2026-02-23 23:13,26/02/2026 00:13,2026-02-28 16:13,mumbai,upi,43533,"45,247 km",22 %,18.8598,76.98345,176 kmh,0,0,800,DISC15,40.0,840.0,premium,INVALID,,good service
RES-01985,C1878,CAR-05 ,SUV,2026-03-20 18:05,2026/03/22 09:05,2026-03-30 02:05,BENGALURU,card,13970km,14453,70%,26.6078,84.5353,74,2,0,₹2000/day,SAVE10,100.0,2100.0,premium,DL12345,,email test@gmail.com
RES-01986,C1039,CAR-27 ,Compact,2026-02-14 16:10,2026-02-16 16:10:00,2026-02-18 07:10,Bengaluru,upi,"25,846km",27333,0.25,22.77,85.6901,45,0,1,"₹ 2,000 /day",BOGUS99,100.0,2100.0,eco,,scratch on door,email test@gmail.com
RES-01987,C5298,CAR-14,SUV,2026-03-30 08:12,01/04/2026 12:12,2026-04-05 11:12,CHENNAI,Card,"85,790km",86089,0.45,22.6663,79.7,134 kmh,5,0,"₹ 1,200 /day",SAVE10,60.0,1260.0,eco,INVALID,,email test@gmail.com
RES-01988,C8936,CAR 24,SUV,2026-02-09 15:31,10/02/2026 19:31,2026-02-16 12:31,Chennai,Card,108571,"108,259 km",0.5,18.008009,73.661465,166 kmh,6,0,₹1000/day,DISC15,50.0,1050.0,premium,INVALID,,
RES-01989,C1232, CAR-28,Compact,2026-03-17 05:32,2026-03-18 22:99:99,2026-03-22 10:32,mumbai,card,"72,893 km","73,578km",31 %,25.15,75.29,140 kmh,6,1,3000,SAVE10,150.0,3150.0,standard,DL12345,scratch on door,email test@gmail.com
RES-01990,C7242,car-04,Economy,2026-02-05 21:08,2026-02-07 06:08,2026-02-13 17:08,Mumbai,wallet,46643km,"47,292 km",21%,18.290885,82.5,135 kmh,1,0,"₹ 3,000 /day",SAVE10,150.0,3150.0,eco,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-01991,C5120,CAR-01,Economy,2026-01-13 04:39,14-01-2026 10:39,2026-01-18 04:39,mumbai,card,35263,36675km,0.17,21.52,78.8407,65,5,0,₹1200/day,,60.0,1260.0,standard,INVALID,,email test@gmail.com
RES-01992,C9154,car-10,Compact,2026-03-29 14:08,2026-03-31 05:08,2026-04-06 00:08,delhi,wallet,"114,644km","115,555 km",28 %,20.1787,77.141,59,0,0,₹3000/day,,150.0,3150.0,premium,INVALID,scratch on door,email test@gmail.com
RES-01993,C9623,car-05,Compact,2026-02-27 06:32,2026-03-01 23:32:00,2026-03-07 14:32,HYD,UPI,"65,844km","67,176km",0.4,26.72,82.372,146 kmh,6,0,1500,,75.0,1575.0,premium,INVALID,scratch on door,email test@gmail.com
RES-01994,C7298,CAR-23,Compact,2026-02-12 14:34,12-02-2026 21:34,2026-02-18 14:34,kolkata,cash,70722km,71162,0.28,25.75,83.29,141 kmh,5,0,₹ 800 /day,SAVE10,40.0,840.0,eco,INVALID,scratch on door,good service
RES-01995,C5440,CAR-13,SUV,2026-03-21 14:25,24-03-2026 11:25,2026-03-30 18:25,CHENNAI,wallet,"65,729 km","67,147km",41%,14.9894,72.371652,147 kmh,0,0,₹2000/day,DISC15,100.0,2100.0,premium,,scratch on door,email test@gmail.com
RES-01996,C9873,CAR-08,Luxury,2026-02-25 18:17,26/02/2026 19:17,2026-03-03 02:17,Mumbai,card,80442,81764km,0.1,13.31,78.733779,143 kmh,6,0,2000/day,SAVE10,,2100.0,standard,,Contact Rahul 9876543210,good service
RES-01997,C2370,CAR-13 ,Compact,2026-01-13 19:53,16/01/2026 01:53,2026-01-17 17:53,Bengaluru,card,22818,"23,617 km",28 %,13.025782,76.352354,173 kmh,1,1,3000,,,3150.0,eco,DL12345,Contact Rahul 9876543210,good service
RES-01998,C7657, CAR-09,Luxury,2026-02-08 18:57,11-02-2026 11:57,2026-02-18 22:57,kolkata,Card,62141,"63,216km",85%,12.11,80.834777,120 kmh,0,0,1500,BOGUS99,75.0,1575.0,eco,DL12345,scratch on door,email test@gmail.com
RES-01999,C8704, CAR-14,Economy,2026-02-10 02:56,2026-02-11 11:56:00,2026-02-13 11:56,Bengaluru,card,87860km,88313km,0.6,13.3,80.095253,91,4,1,1000/day,,50.0,1050.0,premium,,,email test@gmail.com
RES-02000,C3175,CAR-10,SUV,2026-03-06 18:21,09/03/2026 14:21,2026-03-14 04:21,BENGALURU,card,67636,"69,438 km",14%,25.56,79.4457,69,0,1,2000,DISC15,100.0,2100.0,premium,DL12345,,email test@gmail.com
RES-01914,C9480,CAR-21,Luxury,2026-02-26 20:13,2026/02/27 01:13,2026-03-04 23:13,mumbai,upi,"34,335km",35936,63 %,20.430947,75.4345,70,5,0,"₹ 1,000 /day",DISC15,50.0,1050.0,premium,DL12345,scratch on door,good service
RES-00852,C3507,CAR 01,Economy,2026-01-21 08:13,2026/01/21 10:13,2026-01-26 05:13,CHENNAI,UPI,101081km,"102,129 km",0.2,23.3541,82.896864,129 kmh,5,0,800/day,DISC15,40.0,840.0,premium,DL12345,,good service
RES-00569,C3689,CAR-16 ,Compact,2026-02-08 21:28,2026-02-10 12:71:71,2026-02-16 14:28,delhi,card,33150km,"35,042km",0.9,20.68,80.7649,52,1,0,"₹ 1,000 /day",BOGUS99,50.0,1050.0,premium,DL12345,,
RES-00271,C2705,CAR-30 ,Compact,2026-03-14 07:54,15/03/2026 12:98,2026-03-19 01:54,Delhi,upi,113476,"113,299 km",63%,26.880369,85.98,98,6,1,2000,SAVE10,100.0,2100.0,eco,INVALID,scratch on door,email test@gmail.com
RES-01433,C2472,car-17,Luxury,2026-01-01 18:19,01/01/2026 20:19,2026-01-06 00:19,delhi,upi,44828,"45,723 km",32 %,22.917663,73.04,78,4,0,₹2500/day,SAVE10,125.0,2625.0,standard,INVALID,,good service
RES-01607,C2906, CAR-10,SUV,2026-02-01 14:34,03/02/2026 20:34,2026-02-05 16:34,Mumbai,card,"68,891 km",70068km,28%,24.693313,81.52,50,6,0,"₹ 2,000 /day",,100.0,2100.0,standard,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-01113,C7755,CAR 06,Luxury,2026-01-02 18:30,2026-01-03 19:30:00,2026-01-09 20:30,kolkata,wallet,31313,32295km,28%,25.36,79.27,168 kmh,6,0,1000,,50.0,1050.0,eco,INVALID,scratch on door,email test@gmail.com
RES-00690,C8622,CAR 17,SUV,2026-01-11 03:28,11/01/2026 09:28,2026-01-17 18:28,HYD,card,"110,477 km","112,155km",57%,17.99356,75.454595,143 kmh,4,0,1000/day,DISC15,50.0,1050.0,eco,DL12345,,good service
RES-00897,C7721,CAR-15,Economy,2026-03-27 16:22,2026-03-29 22:22:00,2026-04-04 01:22,Hyderabad,upi,"79,001 km","80,499 km",89%,14.0979,85.011043,123 kmh,6,0,₹ 800 /day,SAVE10,,840.0,standard,INVALID,Contact Rahul 9876543210,
RES-00331,C5695, CAR-22,Compact,2026-02-17 07:03,2026/02/18 04:03,2026-02-26 08:03,bangalore,upi,111169,"112,446km",42 %,22.0668,78.0407,84,2,0,"₹ 1,200 /day",,60.0,1260.0,standard,DL12345,Contact Rahul 9876543210,
RES-01213,C2339,CAR-27 ,Economy,2026-03-20 20:10,22/03/2026 23:10,2026-03-25 07:10,Chennai,cash,50177,50335,0.60,25.931728,77.79,150 kmh,0,0,"₹ 2,500 /day",DISC15,125.0,2625.0,standard,,scratch on door,good service
RES-00265,C4594,CAR-19 ,SUV,2026-03-25 23:17,26/03/2026 07:17,2026-04-03 07:17,Mumbai,upi,"83,644km",85065,53%,13.39,82.9256,133 kmh,6,0,₹1200/day,,60.0,1260.0,eco,,Contact Rahul 9876543210,
RES-00306,C3192,CAR-11 ,SUV,2026-02-05 06:46,07/02/2026 14:46,2026-02-11 08:46,Mumbai,card,40725km,"41,588km",38%,21.8409,79.7529,167 kmh,5,0,"₹ 2,500 /day",BOGUS99,125.0,2625.0,eco,DL12345,scratch on door,
RES-01694,C2364, CAR-17,Economy,2026-03-18 07:43,2026-03-20 12:43,2026-03-25 19:43,kolkata,upi,"12,595km","14,410km",92%,27.64,80.87,83,5,1,1000,,50.0,1050.0,premium,DL12345,Contact Rahul 9876543210,good service
RES-00355,C3299,car-15,Compact,2025-12-31 03:15,02/01/2026 21:15,2026-01-11 02:15,Chennai,wallet,"13,870km","14,327 km",0.9,26.1304,79.0245,69,4,1,2000,DISC15,100.0,2100.0,premium,,,email test@gmail.com
RES-00182,C1527,CAR-26 ,Economy,2026-01-31 23:22,2026-02-01 14:22,2026-02-09 11:22,Mumbai,UPI,63567km,64042,52 %,22.159,82.671269,40,0,0,3000,SAVE10,150.0,3150.0,eco,INVALID,,email test@gmail.com
RES-01599,C7230,car-09,Compact,2026-03-22 20:46,23-03-2026 07:46,2026-03-31 01:46,CHENNAI,upi,39240km,41134km,45 %,18.414967,78.4178,100,3,1,2000/day,,100.0,2100.0,premium,DL12345,Contact Rahul 9876543210,
RES-01274,C9977, CAR-29,SUV,2026-02-25 10:39,28-02-2026 10:39,2026-03-03 08:39,Chennai,wallet,"115,403km","116,163 km",8%,17.13,86.6915,81,6,0,3000/day,,150.0,3150.0,premium,INVALID,,good service
RES-01808,C2656,CAR 22,Luxury,2026-03-29 16:51,30-03-2026 08:51,2026-03-31 10:51,Mumbai,cash,98442,98798,43 %,14.07675,75.962108,156 kmh,0,0,"₹ 2,500 /day",DISC15,125.0,2625.0,standard,,,email test@gmail.com
RES-00251,C3466,CAR-01 ,Economy,2026-02-16 10:31,2026-02-17 18:31,2026-02-23 17:31,mumbai,wallet,61968km,62125,0.7,13.99,85.5118,43,4,0,800,DISC15,40.0,840.0,standard,DL12345,Contact Rahul 9876543210,good service
RES-01433,C2472,car-17,Luxury,2026-01-01 18:19,01/01/2026 20:19,2026-01-06 00:19,delhi,upi,44828,"45,723 km",32 %,22.917663,73.04,78,4,0,₹2500/day,SAVE10,125.0,2625.0,standard,INVALID,,good service
RES-00507,C4907,CAR-16 ,Economy,2026-01-11 16:28,2026-01-11 20:28,2026-01-14 01:28,CHENNAI,card,"53,105 km","52,856km",67 %,12.93,75.598966,143 kmh,4,0,₹800/day,SAVE10,40.0,840.0,eco,,,email test@gmail.com
RES-01429,C7974,car-18,Economy,2026-01-25 21:20,27-01-2026 00:20,2026-02-01 17:20,delhi,Card,7091km,"7,337km",0.2,25.726326,82.53,140 kmh,3,1,1000,BOGUS99,50.0,1050.0,standard,DL12345,,
RES-01114,C7065,car-12,SUV,2026-02-01 14:50,03-02-2026 22:50,2026-02-06 21:50,CHENNAI,UPI,"74,462km","74,419km",0.64,13.792,78.67,137 kmh,0,0,1500/day,BOGUS99,,1575.0,premium,DL12345,scratch on door,
RES-01704,C5176, CAR-18,SUV,2025-12-30 01:50,01/01/2026 17:50,2026-01-09 04:50,HYD,UPI,"72,911 km","73,135 km",0.49,19.88,85.7,40,6,0,"₹ 2,500 /day",,125.0,2625.0,eco,INVALID,scratch on door,good service
RES-01871,C1121,CAR 10,Luxury,2026-03-27 10:44,28/03/2026 10:44,2026-04-03 21:44,Hyderabad,card,88160,89602,71 %,24.38067,85.5875,78,3,0,"₹ 2,000 /day",,100.0,2100.0,eco,DL12345,Contact Rahul 9876543210,
RES-00496,C8554,car-25,Compact,2026-02-02 05:51,2026/02/04 08:51,2026-02-10 17:51,CHENNAI,wallet,116424km,117124km,0.5,12.67,86.36,96,5,0,₹2500/day,DISC15,125.0,2625.0,eco,,Contact Rahul 9876543210,
RES-00464,C4070,CAR-20,SUV,2026-02-02 22:21,2026-02-05 00:21:00,2026-02-06 22:21,kolkata,wallet,"62,133 km",62943,49 %,24.6205,80.84,61,3,0,1500,SAVE10,75.0,1575.0,eco,INVALID,Contact Rahul 9876543210,
RES-00701,C7855,CAR-16,Luxury,2026-02-08 16:25,2026-02-11 13:25,2026-02-13 02:25,Mumbai,upi,13668,"13,248 km",77%,25.0987,72.65,69,6,1,₹2000/day,BOGUS99,100.0,2100.0,eco,INVALID,scratch on door,email test@gmail.com
RES-01834,C6925, CAR-13,Luxury,2026-01-03 22:13,2026/01/04 14:13,2026-01-09 16:13,Chennai,card,32167km,33684,0.1,23.709837,83.34,164 kmh,0,1,2000,DISC15,100.0,2100.0,eco,,scratch on door,email test@gmail.com
RES-01625,C8844,car-28,Economy,2026-03-20 02:13,21-03-2026 10:13,2026-03-25 17:13,Kolkata,cash,"94,941 km","96,039 km",47%,12.591257,85.27,161 kmh,2,0,1500/day,,,1575.0,standard,INVALID,Contact Rahul 9876543210,
RES-01541,C8999,CAR-10 ,Compact,2026-02-27 21:29,28-02-2026 15:29,2026-03-07 22:29,Bengaluru,cash,"50,034 km","51,531 km",57 %,16.040718,74.6098,57,3,0,₹800/day,BOGUS99,40.0,840.0,premium,INVALID,Contact Rahul 9876543210,email test@gmail.com
RES-01770,C3812,CAR-06,Economy,2026-03-18 04:05,2026-03-20 14:05,2026-03-21 02:05,mumbai,cash,"111,609km",111775,42%,26.669895,72.97,44,1,0,"₹ 1,200 /day",SAVE10,60.0,1260.0,standard,,scratch on door,email test@gmail.com
RES-01367,C2783, CAR-18,Compact,2026-02-08 06:04,2026/02/09 19:04,2026-02-16 18:04,mumbai,cash,106532km,"107,618 km",0.2,12.472681,84.754278,130 kmh,3,0,"₹ 1,000 /day",SAVE10,50.0,1050.0,eco,DL12345,Contact Rahul 9876543210,good service
RES-00926,C4609, CAR-15,SUV,2026-01-08 04:16,10/01/2026 02:16,2026-01-17 18:16,CHENNAI,wallet,99088km,"100,793km",93%,23.6425,79.48,89,2,0,1000,SAVE10,50.0,1050.0,premium,,Contact Rahul 9876543210,
RES-01212,C1700,CAR 11,Compact,2026-02-11 13:41,2026-02-12 11:41:00,2026-02-18 09:41,CHENNAI,cash,"30,071km","30,659 km",0.39,14.2941,83.52,154 kmh,0,0,₹1500/day,,,1575.0,standard,,Contact Rahul 9876543210,good service
RES-01131,C5705,CAR-25,Economy,2026-01-11 18:35,2026-01-14 10:35:00,2026-01-17 20:35,Mumbai,Card,"16,525 km","18,298km",0.13,21.0245,85.88,167 kmh,5,1,₹ 800 /day,,40.0,840.0,premium,INVALID,Contact Rahul 9876543210,good service
RES-01819,C3533,car-05,Luxury,2026-01-13 00:06,2026-01-15 13:92:92,2026-01-16 21:06,delhi,card,"39,716km",40016,0.3,25.1843,85.25,77,5,0,₹1500/day,DISC15,75.0,1575.0,eco,DL12345,Contact Rahul 9876543210,
RES-01258,C4870,car-01,Economy,2026-03-25 01:11,25-03-2026 23:11,2026-03-30 15:11,Bengaluru,Card,101698,102978,59%,21.5834,86.75,124 kmh,3,0,₹800/day,,40.0,840.0,eco,INVALID,,
RES-01951,C1875,CAR-25 ,Luxury,2026-03-16 21:19,19-03-2026 14:19,2026-03-25 02:19,BENGALURU,UPI,54535km,"54,059km",37%,12.1,85.27,40,6,0,2000/day,BOGUS99,,2100.0,standard,DL12345,scratch on door,
RES-01619,C4713,CAR-14 ,Economy,2026-03-02 05:44,2026-03-02 22:44,2026-03-05 11:44,CHENNAI,UPI,38746km,"38,843km",0.60,20.842034,87.5225,87,3,0,"₹ 2,000 /day",SAVE10,100.0,2100.0,premium,DL12345,Contact Rahul 9876543210,
RES-00146,C9238,CAR-30,Economy,2026-03-10 12:37,2026-03-12 20:37,2026-03-14 09:37,Chennai,Card,14592,14700km,0.73,16.7233,79.821757,142 kmh,6,0,"₹ 2,000 /day",SAVE10,100.0,2100.0,premium,INVALID,Contact Rahul 9876543210,
RES-00657,C2374,CAR 28,Compact,2026-03-11 10:50,2026-03-13 20:50,2026-03-18 08:50,mumbai,cash,112998km,114291km,35 %,15.24,73.0817,73,4,0,"₹ 1,500 /day",SAVE10,75.0,1575.0,standard,INVALID,Contact Rahul 9876543210,good service
RES-01573,C4010,CAR-19,Compact,2026-01-16 03:11,17-01-2026 12:11,2026-01-23 09:11,Kolkata,upi,"63,060 km",63769km,18%,27.26,72.18,167 kmh,0,1,1000,SAVE10,50.0,1050.0,eco,INVALID,Contact Rahul 9876543210,email test@gmail.com
RES-00790,C2650,car-14,SUV,2026-01-04 12:03,06-01-2026 00:03,2026-01-11 04:03,HYD,Card,"83,286km",84934,36%,19.027917,73.5825,86,4,0,"₹ 1,500 /day",BOGUS99,75.0,1575.0,standard,DL12345,Contact Rahul 9876543210,
RES-01542,C3257, CAR-14,Compact,2026-03-26 16:35,2026-03-28 20:35,2026-04-04 11:35,Mumbai,cash,16844,"18,640km",63%,15.82774,74.693441,100,1,0,1500,DISC15,75.0,1575.0,standard,INVALID,scratch on door,
RES-01846,C5734,CAR 09,Luxury,2026-01-07 18:10,08/01/2026 09:10,2026-01-12 12:10,Chennai,UPI,87871km,87998,13%,21.8642,75.14594,86,4,0,₹1500/day,,75.0,1575.0,standard,DL12345,,email test@gmail.com
RES-00260,C3752,CAR 30,Luxury,2026-02-25 21:05,26-02-2026 04:05,2026-03-03 06:05,kolkata,card,66044,66913km,32%,27.3328,78.74,139 kmh,2,0,"₹ 1,200 /day",DISC15,60.0,1260.0,eco,DL12345,Contact Rahul 9876543210,email test@gmail.com
RES-00871,C1786,CAR-10,SUV,2026-01-01 07:55,2026/01/01 22:55,2026-01-02 13:55,delhi,Card,61202km,"61,805km",53 %,15.466,72.84,57,6,0,2500/day,SAVE10,125.0,2625.0,eco,INVALID,scratch on door,
RES-01068,C2099,CAR-24,Economy,2026-03-04 15:50,06/03/2026 10:50,2026-03-12 17:50,Chennai,cash,"80,004 km","80,413km",76%,24.804046,86.800076,69,4,1,2500/day,DISC15,125.0,2625.0,standard,DL12345,,good service
RES-01161,C6983, CAR-28,Compact,2026-03-18 17:01,19/03/2026 15:01,2026-03-24 05:01,CHENNAI,cash,33428km,"35,027km",0.15,19.5354,78.73,135 kmh,6,1,1500/day,SAVE10,75.0,1575.0,standard,DL12345,,good service
RES-01972,C9596,CAR 21,Luxury,2026-03-01 07:03,01-03-2026 18:03,2026-03-03 05:03,HYD,wallet,"13,435 km","13,523 km",62%,22.3114,76.72,128 kmh,3,0,1000,DISC15,50.0,1050.0,eco,DL12345,scratch on door,
RES-01255,C9698,car-26,Economy,2026-02-28 10:10,2026-03-03 05:10,2026-03-10 06:10,HYD,UPI,88719km,89309km,85 %,23.2342,87.771672,158 kmh,1,0,1200,SAVE10,60.0,1260.0,premium,DL12345,Contact Rahul 9876543210,
RES-01808,C2656,CAR 22,Luxury,2026-03-29 16:51,30-03-2026 08:51,2026-03-31 10:51,Mumbai,cash,98442,98798,43 %,14.07675,75.962108,156 kmh,0,0,"₹ 2,500 /day",DISC15,125.0,2625.0,standard,,,email test@gmail.com
RES-01321,C2069,CAR-19 ,SUV,2026-02-03 12:11,2026-02-06 08:11:00,2026-02-11 13:11,Delhi,card,"54,728km","56,181km",80 %,14.922256,76.507177,60,0,1,2500,DISC15,125.0,2625.0,premium,,Contact Rahul 9876543210,email test@gmail.com
RES-01067,C9657,CAR 02,SUV,2026-01-16 13:26,2026-01-16 20:26:00,2026-01-22 04:26,BENGALURU,UPI,"119,509 km","121,423km",84 %,12.9,86.5788,49,6,1,₹1500/day,SAVE10,75.0,1575.0,premium,INVALID,,email test@gmail.com
RES-01747,C6470, CAR-18,Luxury,2026-02-01 05:22,2026-02-01 06:22,2026-02-02 01:22,bangalore,wallet,"72,582km","73,997km",0.97,18.7097,87.7275,86,0,0,1200,BOGUS99,60.0,1260.0,premium,DL12345,Contact Rahul 9876543210,good service
RES-01637,C5461,CAR 10,Luxury,2026-03-15 01:22,2026/03/17 02:22,2026-03-22 10:22,delhi,UPI,"114,737 km",115902,0.66,22.61,87.89,140 kmh,2,0,2000,SAVE10,,2100.0,standard,INVALID,Contact Rahul 9876543210,good service
RES-01177,C3474,car-19,Compact,2026-02-17 21:09,2026-02-18 20:09:00,2026-02-23 15:09,Bengaluru,card,"40,935 km","42,000 km",0.4,17.3138,81.482038,74,1,0,1000/day,SAVE10,,1050.0,premium,DL12345,,email test@gmail.com
RES-01536,C3307,CAR 13,Luxury,2026-03-10 07:27,2026-03-13 06:27:00,2026-03-16 13:27,mumbai,cash,91039km,92468,0.8,19.671,73.273,140 kmh,6,0,₹1200/day,DISC15,60.0,1260.0,premium,,scratch on door,good service
RES-00342,C2200,car-02,SUV,2026-01-10 11:43,2026-01-10 23:81,2026-01-11 12:43,Chennai,cash,77142,"78,601 km",0.40,25.837432,75.7105,134 kmh,1,1,2500,,125.0,2625.0,eco,DL12345,scratch on door,good service
RES-00214,C1402,CAR-16,SUV,2026-02-15 15:29,17/02/2026 12:29,2026-02-19 06:29,Hyderabad,UPI,"39,331km","39,193km",0.4,26.83,78.038471,89,0,0,"₹ 1,000 /day",BOGUS99,50.0,1050.0,eco,INVALID,,
RES-00881,C4911,CAR 03,Economy,2026-01-30 16:14,2026/02/01 03:14,2026-02-01 16:14,Delhi,cash,"73,619km",73934,56%,16.3849,80.09,124 kmh,0,1,2500/day,DISC15,125.0,2625.0,standard,,Contact Rahul 9876543210,
RES-00486,C1548,CAR 02,Luxury,2026-03-04 00:15,05/03/2026 23:15,2026-03-11 22:15,kolkata,UPI,64046km,64375km,0.71,15.9307,79.7968,170 kmh,0,1,₹ 800 /day,BOGUS99,,840.0,eco,DL12345,,
RES-01376,C1778, CAR-17,Economy,2026-01-15 22:06,16-01-2026 01:06,2026-01-23 14:06,delhi,cash,"21,609km","22,475 km",88 %,27.89,77.3381,71,1,0,800/day,BOGUS99,40.0,840.0,standard,INVALID,,
RES-01193,C9596,CAR-14 ,Compact,2026-01-11 05:21,2026/01/11 13:21,2026-01-17 12:21,Chennai,upi,68012,"68,782km",0.38,23.7602,76.65,180 kmh,3,0,2000,DISC15,100.0,2100.0,eco,DL12345,,email test@gmail.com
RES-00490,C1447,CAR-10 ,Economy,2026-03-21 01:37,2026-03-22 15:37,2026-03-29 19:37,Mumbai,Card,43802km,"44,392 km",71 %,17.9357,84.9805,77,1,0,2500/day,DISC15,125.0,2625.0,eco,,scratch on door,email test@gmail.com
RES-00682,C6896,CAR-02,Compact,2026-02-13 23:35,2026/02/15 00:35,2026-02-19 20:35,mumbai,upi,104834km,105240km,46%,17.8213,81.0818,177 kmh,2,1,"₹ 2,000 /day",BOGUS99,,2100.0,eco,DL12345,scratch on door,
RES-00437,C5590,car-08,SUV,2026-03-06 04:51,2026/03/06 08:51,2026-03-10 15:51,Hyderabad,UPI,"36,644km","37,214km",0.8,26.9956,72.0938,75,3,0,₹3000/day,BOGUS99,150.0,3150.0,premium,,scratch on door,
RES-01605,C7247, CAR-13,Luxury,2026-01-10 10:11,2026-01-12 10:11:00,2026-01-16 00:11,Mumbai,upi,113568,114759,67 %,20.960855,72.13,149 kmh,0,0,1000/day,BOGUS99,,1050.0,standard,DL12345,,
RES-00694,C7647,CAR 27,Economy,2026-03-09 04:00,11-03-2026 08:00,2026-03-15 04:00,Hyderabad,card,118215km,"119,109km",0.29,25.155777,81.9093,47,6,0,1200/day,SAVE10,60.0,1260.0,eco,DL12345,Contact Rahul 9876543210,
RES-01141,C8242,CAR-20,Compact,2026-03-29 07:15,2026-03-30 02:15:00,2026-04-03 22:15,mumbai,UPI,"89,521km",90457km,0.8,23.94,85.969738,159 kmh,6,0,1500/day,DISC15,75.0,1575.0,eco,,scratch on door,
RES-00036,C5920, CAR-17,Luxury,2026-02-24 10:42,25-02-2026 02:42,2026-03-04 07:42,delhi,wallet,"38,442km",40125,71%,23.78,81.463861,128 kmh,2,0,"₹ 1,500 /day",DISC15,75.0,1575.0,eco,,scratch on door,good service
RES-00592,C7564, CAR-07,SUV,2026-03-24 19:11,2026-03-24 20:11:00,2026-03-26 10:11,Chennai,UPI,"103,953 km","104,302km",0.6,18.59,74.3744,63,4,0,2500,SAVE10,,2625.0,eco,INVALID,scratch on door,email test@gmail.com
